project_id;Id_razn;mean_words_comment;count_comments;id;assignee_id;creator_id;overall_worklogs;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Mesto_in_project;Text_Summa
48;1612;29.2142857142857;14;689685;1;374;57600;UX issues trying to purhase the product;2020;4;1;0;3;1.15281501340483;"UX issues trying to purhase the product [ ~leonov.rs@gmail.com ] I got it. I have discussed with team ([~namdd3] and [~luandv]) to make a plan to fix them.[~ducla5]; I reviewed & confirmed all the issues. It's related to the button; it needs to check something before the process but the checking information is broken. Please review all the button & fix it in overall.LuanDV implementing; You continus;pls[~ducla5][~luandv] please update your progress of this taskhi [ ~leonov.rs@gmail.com ]. [~ducla5]hi! [ ~leonov.rs@gmail.com ]; [~ducla5].[~luandv] pls; send me merge request or brank code[~luandv]; when I review code; I think; it has a problem:Errors with buttons happen because we create event before finishing loading js file.[~ducla5][~luandv] We will do the following:[~namdd3] [~ducla5]; i'm updated;deployedI still see this problem at staging and on production too for both countries. Please see it in my screencast."
48;121;10.25;4;703591;1;1;1200;Lỗi video 403;2020;4;1;8;3;3.76005361930295;"Lỗi video 403 [~truongbl] em check trên kelley các video này cũng ko hoạt động anh check lại giúp em với ạVideo bị transcode lỗi; anh đã transcode lại thành công; [~khanhnn] check lại xem ok chưa nhétask done"
48;0;0;0;703589;1;1;64800;[Android] convert android X;2020;4;1;9;3;3.77345844504021;[Android] convert android X
48;228;10.6666666666667;3;703588;1;1;900;Label Jira: Nghiên cứu xem jira có cho phép cấu hình chỉ cho phép đánh Label sẵn có mà ko cho phép add lebel mới ko;2020;4;1;10;3;3.78016085790885;Label Jira: Nghiên cứu xem jira có cho phép cấu hình chỉ cho phép đánh Label sẵn có mà ko cho phép add lebel mới ko Nếu Label của system field thì không được ạ. Việc này em đã nghiên cứu từ trước rồi nhưng không can thiệp được vào phần này[~hungcm] anh ơiiiiiclose đi nhe
48;792;30.1304347826087;23;689684;1;1;2700;Solution make sure Edumall.vn can work well when user traffic increase;2020;4;1;10;3;1.15951742627346;"Solution make sure Edumall.vn can work well when user traffic increase [~namvh]: gửi lại anh tài khoản và link truy cập monitor infra của trang edumall.vn nhé.GA: 1 weekngày cao điểm nhất 1 tuần gần đây: 29/3; và giờ cao điểm nhất 21h; xem ảnh:!Screen Shot 2020-04-01 at 3.08.46 PM.png!Suggest solution:behavior flow website nhìn đây biết được hay vào đâu nhiều:[~tuanlq]: sắp tới chạy campaign thì cần listup xem LP nào tập trung chạy để infra điều tra rõ hơn xem nó sẽ impact vào đâu để còn biất c monitor; nâng.nếu chạy quảng cáo; c3 về nhiều;...; thì tải của db nào sẽ tăng nhiều? (db contactc3?... eros??? minevar???) [~khietbt] [~ducla5] [~hoangld2] biết ko em; recommend nhé.anh [~hungcm]oki; như vậy a hiểu là chỉ cần canh infra của:[~namvh]: em thực hiện được vì trong các phần em đã suggest ở trên chưa?[~hungcm] tầm 11h30 e nâng cấu hình db nhé[~namvh]: có bị ngắt quãng khi nâng cấp ko em? và em định nâng lên trong khoảng thời gian từ ngày nào đến ngày nào? vì sao nâng có monitor trước đây ko chụp hình a xem xem lúc cao điểm nó bị đến ngưỡng nào rồi?[~hungcm] Đây là tải CPU 24h qua; e sẽ nâng lên gấp đôi. Lúc sáng e đã active Multi AZ cho db này nên thay đổi cấu hình sẽ ko có downtime. Nâng trong bao lâu thì lại phụ thuộc vào thời gian chạy chương trình của bên biz; cái này e ko nắm đc. !image-2020-04-03-11-14-20-878.png![~tuanlq]: TVC sẽ impact strong từ ngày đến ngày nào?a [~hungcm] impact từ 21h tối nay 03/04. dư kiến ​​sẽ impact cao trong 2 ngày cuối tuần này. Còn sauđó thì em ko rõ. anh em cứ để hết 10/04 nhé.[~namvh] em rõ thông tin chưa; còn cần gì nữa ko?[~hungcm] e nắm được rồi. Đây là tải db sau khi tăng gấp đôi cấu hình vào lúc 11h30 a nhéoki; tốt; a muốn xem monitor này thì vào link nào; login ntn? [~namvh][~namvh]: capture cho anh từ ngày 3/3 đến hôm nay xem biểu đồ monitor trông thế nào nhé.[~hungcm] đây a ơi[~tuanlq] nghiệm thu e ơi?OK rồi anh nhé :)"
48;0;39;1;703584;1;1;1800;Call to discuss detail about requirement;2020;4;1;11;3;3.80697050938338;Call to discuss detail about requirement IT confirm có khả năng làm đc yeu cầu này
48;712;11.1;10;703583;1;1;10800;Nâng cấp server cho DW3.;2020;4;1;13;3;3.81367292225201;"Nâng cấp server cho DW3. [~khietbt] cân nâng cấp server ntn cụ nhỉ?Nam-ey;;;[~tuanlq] anh Tuấn confirm giúp nhéạanh confirm nhé.[~namvh]: Có server mới chưa thanh niên?[~khietbt] ssh root@206.189.41.253[~vuongnh]: Thanks;;;[ ~ducnh2@topica.edu.vn ]: Done nhé. Về cơ bản nó chạy ổn định rồi.[ ~ducnh2@topica.edu.vn ]: Ko feedback gì về output nên t đóng ticket này nhé.Vang ok anh :D"
48;329;29;9;703582;1;1;5400;Lỗi unpublish khóa học trên Kelley;2020;4;1;15;3;3.82037533512064;Lỗi unpublish khóa học trên Kelley [~namdd3] [~luandv] 2 anh check giúp em task này với ạ[~khanhnn] đã disable trên hệ thống edumall rồi. Cần xem lại việc đồng bộ trên hệ thống bên lms sao lại không đồng bộ nhé![~namdd3] 2 khóa này cũng bị tình trang tương tự các anh check giúp em nhé[~ngattt2] nếu có nhiều khóa bị thì em tổng hợp lại danh sách giúp anh để bên anh nam xử lý luôn đừng gửi mỗi lúc 1 vài khóa như. Còn nếu hết rồi thì để anh báo anh Nam xử lý nốt.Đã Disable trên edumall[~khanhnn]Em kiểm tra lại xem đã được chưa? còn nếu chưa được thì gửi lại case để eben anh check tiếp nhé. Case hiện tại em gửi anh nam đã xuwrw lý xong ròi.[~khanhnn] thêm case này nữa a nhé ThienTN.01. magento đang bị lỗi e không vào được ạ
48;1462;31.05;20;703580;1;1;10800;Hiển thị mã cod của đơn COD và gateway trên bifrost;2020;4;1;16;3;3.83378016085791;"Hiển thị mã cod của đơn COD và gateway trên bifrost [~hangntt17] ok em để anh check lại; cần thêm thông tin gì anh báo lại em sau nhéktra trong db; thấy là transactions trên bifrost không có mã cod chứ ko phải là không hiển thị.Nghi ngờ có liên quan tới WEWORK-642. Sẽ tiếp tục ktra sau khi xử lý xong WEWORK-642.tiếp tục ticket nàygiao dịch như trong ví dụ đã gặp lỗi thực hiện thanh toán.[~hangntt17]: Vể cơ bản; data các transaction cod từ sau 1/2/2020 đều đã được sửa. Liệu có cần thiết phải sửa data cho dữ liệu trước đó không?[~khietbt] rất cần thiết phải lấy anh ạ; vì mỗi ngày có khoảng 20 - 30 học viên báo k nhận dc mã kích hoạt nên chúng e cần lấy mã kích hoạt trên BF để gửi tới học viên. v những học violen n ngường là những năm trước l ouếu ;; nếu như cod thì chú psmo để rub mge kích hoạt; to gateway thì k tể biết dc mire kích hoạt đ đCần dựng lại data flow chạy qua BIFROST trước khi tiến hành phân tích lỗi.[~khietbt] đơn này có xử lý nữa ko anh; ko em frozen đơn này lại anh nhé[~khanhnn]: Đang làm nốt nhé.[~khietbt] anh ơi; hnay có xong con này không ạ? chứ em thấy tháng rưỡi rồi chưa xong ạ?[~hangntt17]: t có fixed = cách nhét cod code tất cả các transaction từ nguồn eop_gateway sau ngày 20190101 rồi nhé. E ktra lại xem có còn gặp phải hiện tượng này nữa ko hộ t nhé. thanks.EM thấy vẫn có đơn hàng eop - gateway không có mã code[~hangntt17]: Source của nó ko phải eop_gateway e ey;;; mà là edumall-mkt.vậy a check giúp e đơn này với ạ : [https://thanhtoan.edumall.vn/gateway/transaction/2619672/edit][~hangntt17]: Ồ; cái này hay nè;;;;[~hangntt17]: t nhầm; hiện tại trong phần hiển thị chi tiết giao dịch (detail / edit) ko có phần hiển thị cod_code nhé.[https://thanhtoan.edumall.vn/gateway/?btn_type=L%E1%BB%8Dc+tuy%E1%BB%87t+%C4%91%E1%BB%91i&status=success&method=gateway&source=&combo=&from_time= 00%3A00+01%2F01%2F2019&to_time=23%3A59+01%2F01%2F2019&follow=&seller=&search=Nguy%C3%AAn+Nguy%E1%BB%85n&type=name&idgw=][~hangntt17]: Nó chỉ hiện thị cod_code khi e sử dụng lọc tuyệt đối theo các điều kiện này:vầng ạ; vậy đóng đơn này a nhé :)"
48;1004;10.8571428571429;7;703575;1;1;18000;Please help me change the UI of thankyou page;2020;4;1;17;3;3.86729222520107;"Please help me change the UI of thankyou page [~peerapat]; you can check new content for payment success page[~Toey] Toey; please help me double check to kub[~hungdv2] bro I think it's ok to go ; let my team review it 1 more time; will finalize the review process within today kub[~peerapat]; okay; thanks[~peerapat]; have you reviewed done?; can i deploy to production?[~peerapat]; pls checking again for this ticketconfirmed"
48;5;6.5;2;703574;1;1;900;Request to cancel these two payments;2020;4;1;20;3;3.8739946380697;"Request to cancel these two payments [~chatwadee]; pls checking again; i have canceled alreadyOk Thank you very much"
48;188;4.66666666666667;3;703572;1;1;7200;Register form doesn't work complete after implement E-Payment;2020;4;2;10;4;3.88739946380697;"Register form doesn't work complete after implement E-Payment [ ~wasawat@topica.asia ]; pls checking again; i fixed donefix done"
48;10;13;2;703570;1;1;3600;Update new version for Omise;2020;4;2;14;4;3.90080428954424;"Update new version for Omise Plz help take care of this task. thanks.Deploy to production and test two rounds; in website and landing page. And both cases; the payment work properly"
48;1231;221;3;689680;82;82;46800;Cloud front cost;2020;4;2;21;4;1.17292225201072;"Cloud front cost Table with cost information[https://docs.google.com/document/d/1QAwQxvXMguCbVSBEMzVDNvBRRgewBhWC4XoAuQ3jWkY]* After changing TTL settings on the CF side; the hit statistics did not improve.* The local CDN [riq9s8ju3f.cdn.hostvn.net|http://riq9s8ju3f.cdn.hostvn.net/] which is used for Vietnam takes data directly from the S3 bucket."
48;0;23;1;689678;82;82;7200;S3 buckets multipart uploads;2020;4;2;21;4;1.17962466487936;S3 buckets multipart uploads Need to setup policy for multipart uploads
48;0;30;1;689676;82;82;25200;ec2 costs;2020;4;2;21;4;1.18632707774799;ec2 costs Please create a list and break it down into the following parts
48;218;59.1111111111111;9;703564;1;1;5400;Deactive/Hide or how to cannot create jira task of 08 old jira portal;2020;4;3;10;5;3.94101876675603;"Deactive/Hide or how to cannot create jira task of 08 old jira portal [~hoant2]Em nghĩ cách nhanh nhất là sẽ chuyển project sang dạng khác Service Desk. Giải pháp như vậy được không anh?Các cái đó có vài cái là service desk rồi chuyển làm gì.Em đã đổi loại project sang loại khác rồi anh nhé. KH sẽ không đặt hàng được qua portal nữa.Các cái em thắc mắc ấy; kiểm tra cho anh ticket tạo gần đây nhất là ngày nào; ticket update thông tin gần đây nhât là ngày nào.Em gửi thời gian tạo ticket gần đây anh nhé[~khoant2]: em làm các việc sau:[~hungcm] (cả portal hoặc tạo trực tiếp trên JIRA project)audit done"
48;70;13.8;5;703563;1;1;1200;Set quyền truy cập Minerva cho agency;2020;4;3;10;5;3.94772117962466;Set quyền truy cập Minerva cho agency [~mynt12] hệ thống của EVN hay ETL vậy nhỉHệ thống EVN nhe[ wewow@topica.edu.vn |mailto: wewow@topica.edu.vn ]đăng nhập rồi nha bạn ơiDone nhe
48;21;8.16666666666667;6;703561;1;1;600;Xin cấp tài khoản Hera;2020;4;3;11;5;3.96112600536193;"Xin cấp tài khoản Hera [~mynt12] bạn đăng nhập vào hệ thống giúp mình nhé[~mynt12] hệ thống của EVN hay ETL nhỉmình đăng nhập r nhé; mình ở hệ thống EVNtài khoản này cần cấp quyền j vậy nhỉ?tạm thời đã et quyền marketer cho tài khoản trêntask done"
48;15;10.3333333333333;3;703558;1;1;1800;Request admin account of some sale&mkt's system;2020;4;3;15;5;3.98123324396783;"Request admin account of some sale&mkt's system [~hungcm] anh đăng nhập vào các hệ thống trên giúp em với nhé[~khanhnn]: a login hết các link trên rồi nhé; bằng email hungcm@topica.edu.vnDone anh nhe"
48;1014;29.4285714285714;14;679406;1;374;10800;Unwanted URL duplicates of Product Page;2020;4;4;16;6;0.335120643431635;"Unwanted URL duplicates of Product Page Guys; sorry. I've created this ticket about EVN in ETBA.[~namdd3] hi; why is this ticket in review? I don't see changes.I have deployed this task on environment staging![~namdd3] share please the link to staging; then I can check?[ ~leonov.rs@gmail.com ]: Link staging[~namdd3] i have checked it; it's OKay;Ok; I have done it for EVN; you can check it on environment uat.I'm sorry but it doesn't work. How I have tested:I am sure it does work! Because uat environment and production is different.Waiting deploy on production environment[~Yann]Can you review this task?We don`t deploy in production environment! I think you should review it after we deploy in production environmentHi [ ~leonov.rs@gmail.com ];[~Yann] i have checked several /product/view URLs with different IDs; that I have found in Google Search Console report. It's done. thank you!"
48;2562;21;8;689663;1;374;5640;Modify footer of the website and add links to Official Social Networks;2020;4;5;1;7;1.21983914209115;"Modify footer of the website and add links to Official Social Networks I see this ticket in Review. But where can I see results?Done[https://www.youtube.com/channel/UCsXPaNEtIoyRdMVhdLk-B_Q/] youtube should be added too[ ~leonov.rs@gmail.com ] This task can be done in admin panel. I did it on stage in admin look here [https://magento-staging.edumall.vn/][~r.krasnov] ; contact [ ~alec@topica.asia ] please for this part.[ ~anvt4@topica.edu.vn ] pls handle this.[ ~leonov.rs@gmail.com ] done; please help me check[ ~anvt4@topica.edu.vn ] it's done. Accepted guys Thank you!"
48;0;0;0;689662;82;82;16200;elastic cache cost;2020;4;5;13;7;1.22654155495979;elastic cache cost
48;890;19.1666666666667;6;703553;1;1;43200;[IOS] can't login with Facebook;2020;4;6;8;1;4.01474530831099;"[IOS] can't login with Facebook [~hantn5] follow cho anh bug này nhéok a; có gì a cmt thông tin giúp em[~duongdd2] a đã đẩy bản test lên testfilght rồi à? bản 3.1.0(1) à?[~hantn5] ừ test cho anh cái[~khoant2] ticket này để là highest nhưng sao a thấy cả tuần ko thấy comment gì? em có dùng tính năng filter ""Last update more 24h"" và short theo priority để liên tục; liên tục review trạng thái và thông tin các ticket quan trọng hay ko?đơn này test nội bộ lần trước e có raise lên đó anh. Đơn này anh Duong đang làm và đang trong quá trình test với HaNTN5 anh ạ."
48;370;7;3;689660;1;1;21600;[Frontend]Add a catogry avatar when sharing on social network;2020;4;6;9;1;1.23324396782842;[Frontend]Add a catogry avatar when sharing on social network Add some attributes in the headerI'm deploying...I have done it!
48;216;19.8;15;703551;1;1;3600;Request COD activation code for 1 course;2020;4;6;9;1;4.02815013404826;"Request COD activation code for 1 course [~peerapat]; what is course and email that you need to apply for activation code; and how many?Hi [~hungdv2]. We need one code (It doesn't matter what the course); that can be used several times.[~Nursultan]; in the current flow; an activation code can only use for one course and email; can not re use activation code; oh; we only re use some type of code such as coupon code;..; but not for activation code[~hungdv2]; Okay; I got it. Please send activation code.[~Nursultan]; as i mentioned; i need course info and customer email; the activation code can only assign for one course and email; pls send them to me[~Nursultan]; example: course code: Mook.Mookdawadee.03; email: support@edumall.co.th[~hungdv2]; Course code: ComboDES05; email: ntt.peklo@gmail.com [~hungdv2]; I sent course code and customer email; please send me test activation code. If you need more information; let me know.Hi additionally to this would [~hungdv2] help use give the URL format when COD code being successfully activated'[~Nursultan]; i cannot found any course code or combo code for ComboDES05; ​​so pls checking again; we need the valid of course code of combo code[~peerapat]; the url format is: [https://learning.edumall.co.th/cod/activate]; this url using for both: activate and success[~peerapat]; pls help us to find valid course code / combo codeHI [~hungdv2];[~Nursultan]; there are activation for list course:[~hungdv2]; Great. Thanks!"
48;25;4;3;703550;1;1;900;Request account access for on bifrost system angkana@topica.asia;2020;4;6;9;1;4.03485254691689;"Request account access for on bifrost system angkana@topica.asia re-enable for this account[~pharat]; pls checking again"
48;1;6.5;2;703548;1;1;900;Asking to add account in the system;2020;4;6;11;1;4.04825737265415;"Asking to add account in the system reset password to topica123 for these account[ ~wasawat@topica.asia ]; pls checking agian"
48;98;6;2;703546;1;1;7200;V/V THÊM DOMAIN VÀO SITE MAP LANDINGS;2020;4;6;16;1;4.06166219839142;V/V THÊM DOMAIN VÀO SITE MAP LANDINGS [~namdd3] check giúp em task này với ạI have done it!
48;0;0;0;689657;82;82;5400;RDS cost;2020;4;6;18;1;1.24664879356568;RDS cost
48;50;32.8;5;703542;1;374;600;Share accesses for Roman's (Peklo) colleague;2020;4;6;23;1;4.08847184986595;"Share accesses for Roman's (Peklo) colleague sorry; here is the email: martynov.peklo@gmail.comHi [ ~leonov.rs@gmail.com ]:@Hung; many thanks for the fast reaction![ ~ducnh2@topica.edu.vn ] ơi; Please share the permission of Google Analytics and Google Search Console (EVN & ETL) for the Roman teamI added him to GA for both; and Google search console for EVN. i have not permission for ETL."
48;3850;25.1052631578947;19;679353;82;374;7200;Remove static.edumall.co.th and static.welovelearning.asia from indexing;2020;4;7;2;2;0.596514745308311;"Remove static.edumall.co.th and static.welovelearning.asia from indexing [~tuanlq] sorry i've messed up with project. Should i re-create this task; or can you do it here?[~tuanlq] please give me the answer here :)[ ~anhld5@topica.edu.vn ] it's about set directly form un-use domain[~Yann] [ ~anhld5@topica.edu.vn ][~namdd3] let's finish this task[~ducla5] I have a question about this task:I removed static.edumall.co.th domain out of google indexing![~namdd3] how did you do it?this website is used for static content of ETL. If we remove/disable it; all LDP's register forms will die.what solutions do we have?In the next phase; we should move all these resources to a center instance.[~ducla5] [~kirill]wow; I've found out that we stopped to get traffic there since 23-24 April. It's good but website still exists and has some traffic I guess.[ ~leonov.rs@gmail.com ][~khalezin.d] the same that you have done before with another old subdomains.|h3. welovelearning.asia - 128.199.224.213|[~khalezin.d] it's better to remove them. It's OK.lp.welovelearning.asia CNAME - welovelearning.asiaThanks [~khalezin.d]"
48;195;32.625;8;689653;1;1;10800;Update structure Url;2020;4;7;2;2;1.26675603217158;"Update structure Url Hi [ ~leonov.rs@gmail.com ] [~tuanlq] [~luandv]Guys; the main thing is 301 redirects from old urls to new ones.[ ~leonov.rs@gmail.com ] Link after fix[~namdd3] this link is OK; but can I test the entire task before deploy (with redirects; and all page types - cate; sub cate; product page)?[ ~leonov.rs@gmail.com ]; This task; we need to edit Database; it is very much and lost time. So we only demo one category. After deploy; we will implement all categories & course and some works(redirect 301..; sitemap....)Okay; but make sure that all 301 redirects are set up. because if not we will get a lot of errors.Update struct url with new formatNow 301 redirects are OK. thank you!"
48;197;69.5;2;689651;1;1;14400;Update url rewrite on datebase after restruct url;2020;4;7;2;2;1.27345844504021;Update url rewrite on datebase after restruct url update redirect 301 all old url with old structure to new structure urlI guess it's already done? Move this task to DONE please.
48;10;7;2;703540;1;1;600;Sửa lại budget domain trên Hera;2020;4;7;9;2;4.10187667560322;Sửa lại budget domain trên Hera [~khietbt] update lại giúp em budget của bạn này với ạ.[~khanhnn]: Done nhe.
48;219;21.625;8;703537;1;1;9000;Sửa lại mục 5.6 trên web edumall.vn;2020;4;7;9;2;4.12198391420912;Sửa lại mục 5.6 trên web edumall.vn [~duongdd2] sửa gấp giúp t cái này với nhéChỉnh sửa lại mục 5.6 theo thông tin sau:[~khanhnn] hiện tại con mobile đang link nội dung từ con web mobile. nên cần sửa thì bên web mobile sẽ sửa nội dung không phải là bên app nhé[~namdd3] nhờ anh sửa lại giúp em phần này với ạ[~khanhnn] Cho anh link với![https://edumall.vn/regulation]Đã lam xong!done anh nhe
48;574;8.4;5;703535;1;1;1800;API between gambit and Kerry system is not working;2020;4;7;10;2;4.13538873994638;"API between gambit and Kerry system is not working [~pharat]; pls send me the link that can view this logsYou can see on this link:[~pharat]; this link is for home page; okay; i will continue checkingThe system is working properly currently"
48;750;29.6875;16;689649;1;1;43200;Optimize Edumall.vn Main Page for desktop - first iteration;2020;4;7;12;2;1.28016085790885;"Optimize Edumall.vn Main Page for desktop - first iteration [~r.krasnov] please check the website using https://developers.google.com/speed/pagespeed/insights/I have a suggestion to buy and install this module for google speed optimization [https://amasty.com/google-page-speed-optimizer-for-magento-2.html][~ducla5]; [~Yann]; FYI we don't think that it is the best solution at the moment; so we are searching for a better one.[~kiril] agree. Let's discuss to have the best solution.[~ducla5]; we are waiting for the second Magento developer to join us soon so he can focus on this issue from the start.I've seen his CV and thought it's ok. He'll join with us soon.[~denis.petrov] [~kirill] [~ducla5] from KevinHere Desktop:[~r.krasnov] we have discussed and though we can buy [https://amasty.com/google-page-speed-optimizer-for-magento-2.html] module.[~ducla5]; we did the further investigation of this module and found out that it is not alright for our case; our Magento is too custom.[~kirill]: we can try it; if we can not use we can request they refund.[~denis.petrov]; what do you think? Maybe we can try it and see the results? Or can you please specify why we can't use it in more detail? What are the issues here?[~ducla5]; [~kirill] This module as any other 3rd party module on non clean magento installation may not work. Ofc i don't know it for sure. Instead of arguing we can give it a try and if it will work will be really great.[~ducla5]; [~denis.petrov] so let's do it guys and test the results.[~Yann] will help us.Score in page speed was improved by ~10 points. ""First content paint"" and ""First meaningful paint"" decreased from 1.4sec to 0.8sec."
48;528;24.6;5;703533;1;1;1800;online payment;2020;4;7;15;2;4.14879356568365;"online payment [ ~phatchaporn@topica.asia ]; I see that some combo code has end date is negative; like this; the number of year is -2022anh [~khietbt] please reviewing merge request[ ~phatchaporn@topica.asia ]; pls checking the end date of every combo code; there are too many time is negative number[ ~phatchaporn@topica.asia ]; i updated info of combo; and no need to change current logic; i will close this task; if you still have problem; pls create a new task; i will follow later"
48;629;12.75;4;703531;1;1;12600;EROS: update system integration;2020;4;7;16;2;4.16219839142091;"EROS: update system integration Finishedcái này chỉ làm trong khoảng 1h; 2h là xong; sao em lại log work mất hơn 3 day? [~minhnt6]ơ; em điền là 3h mà ko biết sao nó nhảy như thế. em vừa sửa lại rồichắc là do chú điền 3d; nếu 3h thì điền là 3h."
48;54;17.4285714285714;7;703530;1;1;1800;Online payment issues;2020;4;7;17;2;4.16890080428954;"Online payment issues [ ~phatchaporn@topica.asia ]; pls sending to me url of LDP that error1/https://data-visualization101.edumall.co.th/ - Price: 1999[ ~phatchaporn@topica.asia ]; because of error when setting combo[ ~phatchaporn@topica.asia ]; pls setup again combo; this error happened when mkter create the comboPlease check this file in the ""IT Issues""[ ~phatchaporn@topica.asia ]; pls checking again; i have just update comboupdated combo code done"
48;702;84.2857142857143;14;703529;1;1;7200;EVN: v/v chuyển giao service desk operation từ KhanhNN sang KhoaNT2;2020;4;7;17;2;4.17560321715818;"EVN: v/v chuyển giao service desk operation từ KhanhNN sang KhoaNT2 [~khanhnn][~hungcm] vâng anh![https://itwiki.topica.vn/display/IEMM/II.+Edumall+Vietnam]OK anh sơ đồ khá đầy đủ :D[~khoant2]: em cũng phải có được các tài khoản admin của các hệ thống nhé; để tìm hiểu tính năng.[~khanhnn] trong danh sách các hệ thống của EVN gồm có như sau:[~khoant2]: gửi a link wiki bảng trên nhé.Em gửi link bảng trên anh nhé: [https://itwiki.topica.vn/display/IEMM/II.+Edumall+Vietnam][~hungcm] phần báo cáo ngày em gửi lại mẫu cho [~khoant2] rồi anh nhé.[~khoant2] [~khanhnn]: task này Khoa thực hành được nhiều chưa Khánh; em kiểm tra xem tốc độ feedback và assign có nhanh/chậm hơn trước ko?{color:#0000ff}Thank Khánh;{color}[~ khanhnn]: việc tiếp nhận và xử lýi kỹ thuật của hv em pải chuyển dần ngàng dẫn dần cho [~ khoant2] sao đến cuối tháng thành Thạo.Bên hệ thống freshdesk em đã báo chị [~hoapt] gắn agent cho [~khoant2] rồi anh nhé; khi nào có đơn hàng thì sẽ bắn trực tiếp về mail ca [~khoant2][~khanhnn] chị đã chuyển tất cả các ticket liên quan đến IT sang [~khoant2] bắt đầu từ 17h00 chiều nay r em nhé."
48;164;7.66666666666667;3;703528;1;1;1800;Expected Date Field: lack at some service type;2020;4;7;17;2;4.18230563002681;Expected Date Field: lack at some service type Vang anhEm đã sửa lại toàn bộ rồi anhạ
48;31;5;2;703525;1;1;600;Update status order credit on bifost to success:chrg_5jgvuxmqwoh3i1r51x4;2020;4;7;18;2;4.20241286863271;"Update status order credit on bifost to success:chrg_5jgvuxmqwoh3i1r51x4 [~pharat]; pls checking again; updated done"
48;138;22.6666666666667;6;703524;1;1;1800;List up site which embedded live chat;2020;4;8;9;3;4.22252010723861;"List up site which embedded live chat [~khoant2]; chú ý miss nhé.Em đã liệt kê rồi anhạ. Em tìm theo danh sách hệ thống như anh KhanhNN đã gửi em.[~khoant2] [~khanhnn]: chủ động hỏi nhau mà close task này đi; a đang cần thông tin để cho dev mới thực hành sửa nhỏ làm quen với source code cũng như quy trình deployment phải thành thạo.mà chú [~khoant2] làm thì bấm start progress khi làm nhé.vang anh! [~khanhnn] Anh oii xem giúp em với anh[~khoant2] đủ rồi em nhé; chỉ có mấy hệ thống đây thôi."
48;46;23;3;703519;1;1;1200;ĐẶT HÀNG XUẤT DỮ LIỆU CÁC ĐƠN COD;2020;4;8;11;3;4.25603217158177;ĐẶT HÀNG XUẤT DỮ LIỆU CÁC ĐƠN COD [~khanhnn]: Bifrost vốn support chức năng này. Hướng dẫn [~nganp] hộ t nhé. thanks.[~khoant2] em follow tiếp giúp anh cái này nhé.Dear [~nganp]!
48;99;35.75;4;703514;1;1;3600;Check lỗi khóa học CO602042;2020;4;8;15;3;4.28954423592493;Check lỗi khóa học CO602042 [~namdd3] anh check giúp em xem khóa này đã được đồng bộ sang edumall chưa ạ. Nếu chưa nhận được thông tin gì thì anh assign lại cho em nhé[~ngattt2] Hiện tại anh tìm trên edumall của mình có 1 khóa học là tiếng anh giao tiếp cơ bản rồi[~ngattt2] em đổi tên khóa học này khác giúp anh nhé. Vì hiện tại trên edumall đã có 1 khóa tên như vậy rồi nên không sang được edumall
